recipe_id,calories,fat,carbohydrates,protein,cholesterol,sodium,fiber,recipe_name
244979,0.21092457308954649,0.20665484584276023,0.13519717988368574,0.22565724361915313,0.12499483503088432,0.22719674865156453,0.24948402367161163,Chef John's Peanut Curry Chicken
78299,0.11101293320502448,0.08721213677767863,0.1158832970431592,0.10363517855101848,0.05227056737655163,0.15643054825189687,0.2869066272223534,Boilermaker Tailgate Chili
14606,0.12211422652552692,0.14788144931867248,0.02575184378736871,0.10530671368893813,0.09999586802470746,0.04841897922082523,0.01247420118358058,Beef Tenderloin With Roasted Shallots
220989,0.07030819102984884,0.05498156449027566,0.03862776568105306,0.10196364341309883,0.0704516342901348,0.3631423441561892,0.01247420118358058,Maple-Brined Pork Loin
56927,0.03700431106834149,0.030334656270496915,0.03862776568105306,0.020058421655035834,0.022726333641978968,0.029796294905123217,0.04989680473432232,Delicious Ham and Potato Soup
235985,0.07030819102984884,0.0625652285578999,0.06437960946842178,0.056832194689268194,0.0727242676543327,0.04096990549454442,0.08731940828506407,A Scotsman's Shepherd Pie
23157,0.13691595095286352,0.1061712969467392,0.006437960946842177,0.31090553565305545,0.23408123651238336,0.02234722117884241,0.01871130177537087,Turkey in a Bag
234534,0.09621120877768788,0.07204480864243018,0.09013145325579049,0.09862057313725951,0.0727242676543327,0.11918517962049287,0.12474201183580581,Beef and Guinness® Stew
24559,0.18502155534170744,0.1763201895722633,0.10944533609631701,0.1989126814124387,0.18181066913583174,0.12290971648363326,0.01247420118358058,Sylvia's Ribs
77625,0.05550646660251224,0.07583664067624228,0.012875921893684354,0.04178837844799132,0.04090740055556214,0.07635300569437824,0.00623710059179029,Deer Poppers
200340,0.2701314707988929,0.39055869948264776,0.01931388284052653,0.1838688651711618,0.37498450509265296,0.11732291118892266,0.01247420118358058,Grilled Filet Mignon with Gorgonzola Cream Sauce
169512,0.04810560438884394,0.06446114457480595,0.006437960946842177,0.03510223789631271,0.04090740055556214,0.05214351608396563,0.01871130177537087,Jalapeno Snacks
231291,0.02960344885467319,0.007583664067624229,0.03862776568105306,0.053489124413428894,0.015908433549385276,0.07449073726280804,0.043659704142532035,Hearty Chicken and Rice Soup
237996,0.05920689770934638,0.06066931254099383,0.03862776568105306,0.03844530817215201,0.03181686709877055,0.06331712667338683,0.03742260355074174,Cream of Chicken and Gnocchi Soup
76957,0.06290732881618054,0.0625652285578999,0.012875921893684354,0.09862057313725951,0.0681790009259369,0.009311342157851005,0.03742260355074174,Fast Chicken Soup Base
232096,0.07030819102984884,0.06825297660861807,0.05150368757473742,0.07354754606846473,0.03636213382716635,0.16574189040974788,0.15592751479475725,Slow Cooker Zucchini Soup
12942,0.07030819102984884,0.07204480864243018,0.04506572662789524,0.06351833524094681,0.04318003391976004,0.09311342157851005,0.1434533136111767,Italian Sausage Soup
25502,0.07770905324351714,0.09100396881149074,0.04506572662789524,0.045131448723830625,0.022726333641978968,0.042832173926114624,0.06237100591790291,Southwestern Egg Rolls
211541,0.06290732881618054,0.04739790042265143,0.03862776568105306,0.10697824882685779,0.06590636756173901,0.06331712667338683,0.08108230769327378,Pork Stew in Green Salsa (Guisado de Puerco con Tomatillos)
215447,0.09991163988452202,0.09669171686220891,0.0836934923089483,0.06853294065470576,0.04999793401235373,0.059592589810246434,0.10603071006043494,Dad's Leftover Turkey Pot Pie
229949,0.06290732881618054,0.04360606838883931,0.06437960946842178,0.07187601093054508,0.04772530064815583,0.06704166353652724,0.16216461538654756,Creamy White Chili
223042,0.08881034656401958,0.07204480864243018,0.05150368757473742,0.14040895158525085,0.1409032685802696,0.06331712667338683,0.01247420118358058,Chicken Parmesan
166160,0.10361207099135618,0.07014889262552412,0.006437960946842177,0.23234338417083175,0.1522664354012591,0.050281247652395424,0.02494840236716116,Juicy Thanksgiving Turkey
81565,0.07030819102984884,0.08910805279458468,0.04506572662789524,0.020058421655035834,0.009090533456791587,0.046556710789255024,0.056133905326112614,"Curried Cashew, Pear, and Grape Salad"
13464,0.09991163988452202,0.08152438872696045,0.006437960946842177,0.22732877875707277,0.15908433549385276,0.04096990549454442,0.00623710059179029,"Homestyle Turkey, the Michigander Way"
9146,0.09991163988452202,0.08152438872696045,0.006437960946842177,0.22900031389499245,0.15908433549385276,0.05586805294710603,0.00623710059179029,"Homestyle Turkey, the Michigander Way"
213015,0.08140948435035128,0.07394072465933624,0.06437960946842178,0.07020447579262543,0.038634767191364244,0.08752661628379944,0.13721621301938638,Dave's Georgia Black Eyed Peas
8932,0.04070474217517564,0.041710152371933255,0.02575184378736871,0.05014605413758959,0.03408950046296845,0.014898147452561608,0.03742260355074174,Fruity Curry Chicken Salad
143458,0.10361207099135618,0.07394072465933624,0.10944533609631701,0.09862057313725951,0.04772530064815583,0.09683795844165045,0.09355650887685435,Amazing Southwest Cilantro Lime Mango Grilled Chicken Sandwiches
233661,0.13321551984602936,0.11375496101436343,0.10300737514947483,0.14375202186109015,0.12044956830248853,0.11359837432578226,0.11850491124401552,Chef John's Lasagna
219079,0.173920262021205,0.20475892982585417,0.006437960946842177,0.22900031389499245,0.19317383595682122,0.07262846883123784,0.01871130177537087,Chef John's Roast Turkey and Gravy
14178,0.07030819102984884,0.09100396881149074,0.02575184378736871,0.043459913585910975,0.027271600370374762,0.05586805294710603,0.04989680473432232,Red Broccoli Salad
219048,0.04440517328200979,0.05498156449027566,0.006437960946842177,0.053489124413428894,0.04772530064815583,0.15456827982032667,0.01247420118358058,Pork Carnitas
16984,0.11471336431185862,0.0928998848283968,0.01931388284052653,0.2373579895845907,0.17044750231484226,0.08752661628379944,0.01871130177537087,Turkey in a Smoker
228293,0.05920689770934638,0.06825297660861807,0.02575184378736871,0.0601752649651075,0.07954216774692638,0.07262846883123784,0.056133905326112614,Curry Stand Chicken Tikka Masala Sauce
143616,0.10361207099135618,0.0530856484733696,0.14807310177737007,0.08357675689598264,0.03408950046296845,0.10056249530479085,0.09355650887685435,Pot Roast Dips
231030,0.08510991545718542,0.09858763287911497,0.012875921893684354,0.10196364341309883,0.12272220166668642,0.13967013236776507,0.01871130177537087,Braised Corned Beef Brisket
35753,0.19242241755537576,0.199071181775136,0.1158832970431592,0.16882504892988492,0.17726540240743593,0.12849652177834386,0.08731940828506407,Scott Hibb's Amazing Whisky Grilled Baby Back Ribs
216028,0.07030819102984884,0.08910805279458468,0.03218980473421089,0.03008763248255375,0.045452667283957936,0.16387962197817768,0.11850491124401552,Brussels Sprouts in a Sherry Bacon Cream Sauce
214167,0.06290732881618054,0.04550198440574537,0.0579416485215796,0.07020447579262543,0.04318003391976004,0.08193981098908884,0.12474201183580581,Ken's Kickin' Posole
143069,0.10361207099135618,0.09479580084530285,0.09656941420263267,0.06686140551678611,0.07499690101853058,0.17691550099916908,0.13721621301938638,Super-Delicious Zuppa Toscana
107086,0.06660775992301468,0.0796284727100544,0.006437960946842177,0.0885913623097416,0.0681790009259369,0.04469444235768482,0.01247420118358058,Grilled Beef Tenderloin with Herb-Garlic-Pepper Coating
45641,0.08881034656401958,0.1194427090650816,0.012875921893684354,0.07354754606846473,0.0704516342901348,0.10242476373636106,0.01247420118358058,Roasted Rack of Lamb
13436,0.05920689770934638,0.05877339652408777,0.03862776568105306,0.04847451899966993,0.038634767191364244,0.08566434785222925,0.07484520710148349,Italian Sausage Soup with Tortellini
26317,0.07770905324351714,0.07014889262552412,0.06437960946842178,0.06184680010302716,0.04318003391976004,0.05400578451553583,0.08108230769327378,Chicken Pot Pie IX
239230,0.06290732881618054,0.0530856484733696,0.01931388284052653,0.08190522175806299,0.06136110083334321,0.042832173926114624,0.01871130177537087,Chef John's Coq Au Vin
231082,0.05920689770934638,0.04360606838883931,0.0579416485215796,0.07521908120638438,0.04090740055556214,0.11359837432578226,0.193350118345499,Just Like Wendy's® Chili
236988,0.07400862213668298,0.056877480507181714,0.07081757041526396,0.06853294065470576,0.05227056737655163,0.05773032137867623,0.11850491124401552,Chef John's Irish Pork Stew
151266,0.1295150887391952,0.13650595321723613,0.09013145325579049,0.09360596772350056,0.10226850138890535,0.1731909641360287,0.043659704142532035,Boneless Buffalo Wings
31478,0.025903017747839045,0.022750992202872685,0.01931388284052653,0.03175916762047341,0.018181066913583174,0.05214351608396563,0.1309791124275961,Tasty Collard Greens
56348,0.12211422652552692,0.09858763287911497,0.02575184378736871,0.24070105986043,0.15908433549385276,0.05214351608396563,0.02494840236716116,A Simply Perfect Roast Turkey
19484,0.08140948435035128,0.10996312898055131,0.006437960946842177,0.0852482920339023,0.17499276904323804,0.059592589810246434,0.03742260355074174,Grilled Marinated Shrimp
42264,0.018502155534170745,0.032230572287402975,0.006437960946842177,0.001671535137919653,0.03181686709877055,0.003724536863140402,0.0,Homemade Butter
27157,0.022202586641004895,0.030334656270496915,0.012875921893684354,0.005014605413758959,0.0,0.0055868052947106025,0.03742260355074174,Pecan Snack
90212,0.09251077767085372,0.1194427090650816,0.07081757041526396,0.01838688651711618,0.0,0.01676041588413181,0.13721621301938638,Sweet Coated Pecans
26980,0.04810560438884394,0.0398142363550272,0.07081757041526396,0.010029210827517917,0.011363166820989484,0.013035879020991407,0.043659704142532035,Sweet Party Mix
230557,0.07400862213668298,0.09479580084530285,0.0579416485215796,0.015043816241276875,0.0,0.01862268431570201,0.11226781065222523,Candied Pecans
14231,0.04810560438884394,0.06446114457480595,0.03862776568105306,0.01170074596543757,0.0,0.04469444235768482,0.28066952663056305,Guacamole
139722,0.011101293320502447,0.0132714121183424,0.012875921893684354,0.003343070275839306,0.0,0.02048495274727221,0.04989680473432232,"Tomato, Corn and Avocado Salsa"
12801,0.04440517328200979,0.05118973245646354,0.012875921893684354,0.055160659551348544,0.04999793401235373,0.04841897922082523,0.01871130177537087,Rockin' Oysters Rockefeller
24720,0.018502155534170745,0.015167328135248457,0.02575184378736871,0.01170074596543757,0.0,0.03165856333669342,0.09355650887685435,Texas Caviar I
20669,0.04070474217517564,0.0265428242366848,0.05150368757473742,0.03175916762047341,0.009090533456791587,0.03165856333669342,0.03742260355074174,Double Tomato Bruschetta
17701,0.03700431106834149,0.03791832033812114,0.03862776568105306,0.010029210827517917,0.03181686709877055,0.009311342157851005,0.00623710059179029,Pepper Jelly Appetizer
13838,0.05920689770934638,0.0796284727100544,0.04506572662789524,0.013372281103357224,0.0,0.011173610589421205,0.09355650887685435,Sugar Coated Pecans
218787,0.02960344885467319,0.0398142363550272,0.006437960946842177,0.020058421655035834,0.027271600370374762,0.02234722117884241,0.01247420118358058,Jalapeno Popper Mushrooms
21412,0.07030819102984884,0.08910805279458468,0.04506572662789524,0.021729956792955488,0.16362960222224857,0.003724536863140402,0.00623710059179029,Tiramisu II
213752,0.05550646660251224,0.030334656270496915,0.10300737514947483,0.013372281103357224,0.0,0.03352083176826362,0.01247420118358058,Rainbow Clown Cake
57184,0.014801724427336595,0.0132714121183424,0.012875921893684354,0.003343070275839306,0.009090533456791587,0.001862268431570201,0.01247420118358058,Aunt Anne's Sesame Cookies
231416,0.05180603549567809,0.032230572287402975,0.0836934923089483,0.01170074596543757,0.03636213382716635,0.01676041588413181,0.031185502958951453,Apple Coffee Cake
173309,0.07400862213668298,0.06066931254099383,0.10944533609631701,0.055160659551348544,0.022726333641978968,0.042832173926114624,0.043659704142532035,Classic Caramel Corn
7385,0.11101293320502448,0.1289222891496119,0.0836934923089483,0.03008763248255375,0.11817693493829062,0.01676041588413181,0.00623710059179029,White Chocolate Cheesecake with White Chocolate Brandy Sauce
10638,0.018502155534170745,0.0132714121183424,0.02575184378736871,0.006686140551678612,0.0068179000925936905,0.003724536863140402,0.01871130177537087,Cranberry Pistachio Biscotti
142779,0.011101293320502447,0.0018959160169060572,0.03218980473421089,0.003343070275839306,0.0,0.001862268431570201,0.04989680473432232,Fruity Fun Skewers
7364,0.09621120877768788,0.08721213677767863,0.10300737514947483,0.01838688651711618,0.0636337341975411,0.03538310019983382,0.031185502958951453,Easy Rum Cake
16047,0.04440517328200979,0.0398142363550272,0.0579416485215796,0.015043816241276875,0.018181066913583174,0.01862268431570201,0.031185502958951453,Peanut Butter Temptations II
214883,0.02960344885467319,0.024646908219778742,0.03862776568105306,0.005014605413758959,0.02045370027778107,0.003724536863140402,0.01247420118358058,Maple Pecan Shortbread Squares
213569,0.13691595095286352,0.09858763287911497,0.2253286331394762,0.01170074596543757,0.03636213382716635,0.029796294905123217,0.04989680473432232,Grandma's Iron Skillet Apple Pie
16956,0.15541810648703427,0.19717526575822994,0.12875921893684356,0.01838688651711618,0.1340853684876759,0.01676041588413181,0.08108230769327378,Death by Chocolate Mousse
152120,0.04070474217517564,0.024646908219778742,0.06437960946842178,0.008357675689598264,0.038634767191364244,0.02234722117884241,0.02494840236716116,Pumpkin Ginger Cupcakes
217181,0.09991163988452202,0.04739790042265143,0.19313882840526533,0.03510223789631271,0.09772323466050956,0.027934026473553013,0.03742260355074174,Best Bread Pudding with Vanilla Sauce
179674,0.04810560438884394,0.04360606838883931,0.06437960946842178,0.01170074596543757,0.045452667283957936,0.011173610589421205,0.03742260355074174,PHILLY Bavarian Apple Torte
21307,0.022202586641004895,0.022750992202872685,0.02575184378736871,0.005014605413758959,0.009090533456791587,0.001862268431570201,0.01871130177537087,Chocolate Bar Fondue
24952,0.04810560438884394,0.0398142363550272,0.07081757041526396,0.003343070275839306,0.018181066913583174,0.026071758041982813,0.02494840236716116,Caramel Popcorn
200135,0.11471336431185862,0.10237946491292708,0.14807310177737007,0.015043816241276875,0.045452667283957936,0.04469444235768482,0.03742260355074174,Mountain Apple Cobbler
21712,0.022202586641004895,0.020855076185966628,0.02575184378736871,0.005014605413758959,0.004545266728395793,0.001862268431570201,0.01247420118358058,Chocolate Covered Strawberries
25642,0.07770905324351714,0.08152438872696045,0.07081757041526396,0.02340149193087514,0.0727242676543327,0.01676041588413181,0.02494840236716116,White Chocolate Raspberry Cheesecake
10445,0.07030819102984884,0.07014889262552412,0.0836934923089483,0.020058421655035834,0.0068179000925936905,0.01676041588413181,0.02494840236716116,Chocolate Coated Peanut Butter Crackers
239145,0.05920689770934638,0.041710152371933255,0.09656941420263267,0.008357675689598264,0.004545266728395793,0.01676041588413181,0.03742260355074174,Chef John's Peach Pie
12618,0.09991163988452202,0.08721213677767863,0.12875921893684356,0.01838688651711618,0.03636213382716635,0.029796294905123217,0.031185502958951453,Fruit Pizza II
7866,0.07400862213668298,0.08531622076077257,0.06437960946842178,0.021729956792955488,0.12044956830248853,0.024209489610412614,0.02494840236716116,Pumpkin Cheesecake II
25590,0.13691595095286352,0.13461003720033007,0.15451106272421225,0.03175916762047341,0.06136110083334321,0.03910763706297422,0.03742260355074174,Chocolate Candy Bar Cake
24421,0.1443168131665318,0.0,0.4184674615447415,0.0,0.0,0.0,0.0,Colored Sugar
21601,0.011101293320502447,0.009479580084530285,0.012875921893684354,0.003343070275839306,0.0022726333641978967,0.001862268431570201,0.031185502958951453,Chocolate Strawberries
74950,0.04440517328200979,0.04739790042265143,0.04506572662789524,0.01170074596543757,0.0,0.029796294905123217,0.043659704142532035,My Amish Friend's Caramel Corn
112239,0.08881034656401958,0.10237946491292708,0.07725553136210613,0.025073027068794794,0.10681376811730114,0.027934026473553013,0.01247420118358058,Caramel Macchiato Cheesecake
96749,0.014801724427336595,0.005687748050718171,0.03218980473421089,0.005014605413758959,0.0022726333641978967,0.02048495274727221,0.01871130177537087,Pretzel Turtles®
149360,0.06290732881618054,0.04360606838883931,0.1158832970431592,0.008357675689598264,0.0,0.013035879020991407,0.04989680473432232,Frog Cupcakes
220168,0.05920689770934638,0.03791832033812114,0.09656941420263267,0.016715351379196528,0.027271600370374762,0.042832173926114624,0.07484520710148349,Buttermilk Strawberry Shortcake
126432,0.06290732881618054,0.07394072465933624,0.05150368757473742,0.02340149193087514,0.10226850138890535,0.01676041588413181,0.00623710059179029,Master Recipe for Rich and Creamy Cheesecake
20476,0.003700431106834149,0.0018959160169060572,0.006437960946842177,0.001671535137919653,0.0,0.001862268431570201,0.01871130177537087,Pumpkin Spice
6670,0.018502155534170745,0.005687748050718171,0.03218980473421089,0.010029210827517917,0.004545266728395793,0.009311342157851005,0.04989680473432232,Dee's Health Bread
6773,0.025903017747839045,0.005687748050718171,0.0579416485215796,0.013372281103357224,0.0022726333641978967,0.014898147452561608,0.04989680473432232,Simple Whole Wheat Bread
21318,0.011101293320502447,0.0018959160169060572,0.03218980473421089,0.003343070275839306,0.0,0.03724536863140402,0.00623710059179029,Super Al's Cocktail Sauce
216888,0.05550646660251224,0.0530856484733696,0.02575184378736871,0.07020447579262543,0.10908640148149905,0.06331712667338683,0.043659704142532035,Good New Orleans Creole Gumbo
33647,0.025903017747839045,0.032230572287402975,0.01931388284052653,0.005014605413758959,0.015908433549385276,0.001862268431570201,0.031185502958951453,Chocolate Ganache
23822,0.04810560438884394,0.030334656270496915,0.0836934923089483,0.010029210827517917,0.022726333641978968,0.024209489610412614,0.02494840236716116,Pumpkin Gingerbread
162760,0.04440517328200979,0.024646908219778742,0.07081757041526396,0.021729956792955488,0.04999793401235373,0.04841897922082523,0.01871130177537087,Fluffy Pancakes
46653,0.003700431106834149,0.0018959160169060572,0.006437960946842177,0.001671535137919653,0.0,0.013035879020991407,0.01247420118358058,Taco Seasoning I
109190,0.014801724427336595,0.0,0.03862776568105306,0.0,0.0,0.003724536863140402,0.0,Smooth Sweet Tea
228338,0.06290732881618054,0.0530856484733696,0.0836934923089483,0.03008763248255375,0.0,0.01862268431570201,0.11226781065222523,Super Summer Kale Salad
19163,0.018502155534170745,0.0018959160169060572,0.0579416485215796,0.001671535137919653,0.0,0.001862268431570201,0.00623710059179029,Luscious Slush Punch
109297,0.12581465763236108,0.13271412118342402,0.006437960946842177,0.2055988219641173,0.1363580018518738,0.07262846883123784,0.00623710059179029,Cedar Planked Salmon
19037,0.02960344885467319,0.022750992202872685,0.03862776568105306,0.021729956792955488,0.08408743447532217,0.01676041588413181,0.01247420118358058,Dessert Crepes
9237,0.05180603549567809,0.06066931254099383,0.04506572662789524,0.016715351379196528,0.0068179000925936905,0.014898147452561608,0.04989680473432232,Winter Fruit Salad with Lemon Poppyseed Dressing
17066,0.04070474217517564,0.032230572287402975,0.0579416485215796,0.010029210827517917,0.03408950046296845,0.01676041588413181,0.02494840236716116,Janet's Rich Banana Bread
220994,0.04440517328200979,0.028438740253590857,0.07081757041526396,0.015043816241276875,0.03408950046296845,0.02234722117884241,0.031185502958951453,Chef John's Scones
76594,0.05180603549567809,0.03602240432121509,0.0836934923089483,0.016715351379196528,0.045452667283957936,0.024209489610412614,0.02494840236716116,Grandmother's Buttermilk Cornbread
218337,0.025903017747839045,0.0398142363550272,0.006437960946842177,0.001671535137919653,0.0,0.003724536863140402,0.00623710059179029,Our Favorite Balsamic Vinaigrette
20216,0.007400862213668298,0.0,0.02575184378736871,0.0,0.0,0.001862268431570201,0.0,Simple Syrup
232549,0.03330387996150734,0.03602240432121509,0.03218980473421089,0.01170074596543757,0.022726333641978968,0.013035879020991407,0.07484520710148349,Fresh Corn and Zucchini Saute
98390,0.06660775992301468,0.05877339652408777,0.09656941420263267,0.028416097344634097,0.0,0.009311342157851005,0.1434533136111767,Megan's Granola
20156,0.09621120877768788,0.05498156449027566,0.1673869846178966,0.03008763248255375,0.04772530064815583,0.029796294905123217,0.056133905326112614,Clone of a Cinnabon
14169,0.06290732881618054,0.04360606838883931,0.0836934923089483,0.03677377303423236,0.0,0.08566434785222925,0.2619582248551922,Mexican Bean Salad
34613,0.07770905324351714,0.0928998848283968,0.07081757041526396,0.026744562206714447,0.015908433549385276,0.04841897922082523,0.18087591716191842,Roquefort Pear Salad
228046,0.08510991545718542,0.07394072465933624,0.03218980473421089,0.14375202186109015,0.054543200740749524,0.07635300569437824,0.09979360946864464,Veracruz-Style Red Snapper
220895,0.11471336431185862,0.12702637313270584,0.03218980473421089,0.13037974075773293,0.2045370027778107,0.13035879020991406,0.031185502958951453,Old Charleston Style Shrimp and Grits
239993,0.04440517328200979,0.049293816439557485,0.03218980473421089,0.026744562206714447,0.13181273512347802,0.01676041588413181,0.01247420118358058,Chef John's Dutch Babies
6820,0.04810560438884394,0.030334656270496915,0.0836934923089483,0.010029210827517917,0.022726333641978968,0.02234722117884241,0.02494840236716116,Downeast Maine Pumpkin Bread
233652,0.05550646660251224,0.020855076185966628,0.10300737514947483,0.026744562206714447,0.04318003391976004,0.03165856333669342,0.043659704142532035,Homemade Hamburger Buns
236806,0.08140948435035128,0.056877480507181714,0.07081757041526396,0.10029210827517918,0.17044750231484226,0.11173610589421205,0.02494840236716116,Chef John's Shrimp and Grits
18073,0.03700431106834149,0.0132714121183424,0.06437960946842178,0.020058421655035834,0.018181066913583174,0.013035879020991407,0.043659704142532035,Honey Wheat Sandwich Rolls
228514,0.02960344885467319,0.03412648830430903,0.03218980473421089,0.008357675689598264,0.029544233734572656,0.042832173926114624,0.06237100591790291,Cream Of Carrot Soup
19584,0.007400862213668298,0.0018959160169060572,0.012875921893684354,0.001671535137919653,0.0,0.003724536863140402,0.01247420118358058,Green Tomato Relish
44491,0.007400862213668298,0.0018959160169060572,0.01931388284052653,0.001671535137919653,0.0022726333641978967,0.01676041588413181,0.00623710059179029,Big Al's K.C. Bar-B-Q Sauce
37952,0.022202586641004895,0.0265428242366848,0.02575184378736871,0.005014605413758959,0.0,0.14898147452561608,0.06237100591790291,Deep-Fried Turkey Marinade
23572,0.07400862213668298,0.0796284727100544,0.04506572662789524,0.05850372982718785,0.1272674683950822,0.06890393196809744,0.04989680473432232,Crawfish Chowder
14504,0.07400862213668298,0.07014889262552412,0.07725553136210613,0.03008763248255375,0.015908433549385276,0.046556710789255024,0.08108230769327378,California Grilled Veggie Sandwich
26857,0.007400862213668298,0.0018959160169060572,0.01931388284052653,0.001671535137919653,0.0,0.007449073726280804,0.00623710059179029,Microwave Bread and Butter Pickles
199412,0.022202586641004895,0.0265428242366848,0.01931388284052653,0.001671535137919653,0.0,0.013035879020991407,0.00623710059179029,Smoked Paprika Vinaigrette
202760,0.04070474217517564,0.015167328135248457,0.07081757041526396,0.028416097344634097,0.011363166820989484,0.0055868052947106025,0.056133905326112614,Dominican Style Oatmeal
13663,0.08881034656401958,0.0625652285578999,0.14807310177737007,0.016715351379196528,0.054543200740749524,0.02048495274727221,0.07484520710148349,Sweet Potato Casserole VI
70801,0.025903017747839045,0.0132714121183424,0.03862776568105306,0.020058421655035834,0.004545266728395793,0.01676041588413181,0.01871130177537087,Brick-Oven Pizza (Brooklyn Style)
220467,0.07030819102984884,0.07773255669314834,0.05150368757473742,0.033430702758393056,0.013635800185187381,0.04096990549454442,0.09355650887685435,"Quinoa, Beet, and Arugula Salad"
222331,0.025903017747839045,0.028438740253590857,0.01931388284052653,0.006686140551678612,0.0,0.029796294905123217,0.06860810650969319,Chef John's Gazpacho
9454,0.07400862213668298,0.07583664067624228,0.07725553136210613,0.020058421655035834,0.02045370027778107,0.014898147452561608,0.07484520710148349,Greek Baklava
87848,0.05550646660251224,0.056877480507181714,0.0579416485215796,0.025073027068794794,0.018181066913583174,0.02048495274727221,0.056133905326112614,Missy's Candied Walnut Gorgonzola Salad
216759,0.011101293320502447,0.011375496101436343,0.01931388284052653,0.001671535137919653,0.009090533456791587,0.003724536863140402,0.0,The Perfect Cinnamon Roll Icing
240331,0.06290732881618054,0.08152438872696045,0.02575184378736871,0.043459913585910975,0.0636337341975411,0.06145485824181663,0.04989680473432232,Sandy's Homemade Broccoli and Cheddar Soup
235295,0.05550646660251224,0.03791832033812114,0.09013145325579049,0.01838688651711618,0.029544233734572656,0.12104744805206306,0.1434533136111767,Curried Butternut Squash Soup
222601,0.04810560438884394,0.04360606838883931,0.06437960946842178,0.01170074596543757,0.011363166820989484,0.014898147452561608,0.03742260355074174,Zucchini-Chocolate Chip Muffins
215379,0.07400862213668298,0.0398142363550272,0.13519717988368574,0.01838688651711618,0.03636213382716635,0.024209489610412614,0.03742260355074174,Classic Cinnamon Rolls
81581,0.04440517328200979,0.06825297660861807,0.012875921893684354,0.003343070275839306,0.0,0.4376330814189972,0.056133905326112614,Hot Italian Giardiniera
147395,0.07400862213668298,0.08721213677767863,0.05150368757473742,0.026744562206714447,0.011363166820989484,0.046556710789255024,0.08108230769327378,Pear and Blue Cheese Salad
217155,0.007400862213668298,0.0037918320338121143,0.006437960946842177,0.005014605413758959,0.0022726333641978967,0.0055868052947106025,0.01247420118358058,Dry Onion Soup Mix
229241,0.06660775992301468,0.04739790042265143,0.09013145325579049,0.043459913585910975,0.0,0.07821527412594843,0.19958721893728928,Vegan Broccoli Soup
222856,0.022202586641004895,0.015167328135248457,0.03862776568105306,0.010029210827517917,0.009090533456791587,0.03165856333669342,0.06237100591790291,Corn On The Cob (Easy Cleaning and Shucking)
222795,0.03700431106834149,0.05498156449027566,0.012875921893684354,0.013372281103357224,0.018181066913583174,0.027934026473553013,0.031185502958951453,Superb Sauteed Mushrooms
215813,0.04070474217517564,0.04739790042265143,0.04506572662789524,0.01170074596543757,0.03181686709877055,0.046556710789255024,0.06860810650969319,Corn on the Grill
172346,0.007400862213668298,0.0018959160169060572,0.02575184378736871,0.001671535137919653,0.0,0.024209489610412614,0.00623710059179029,Sweet Zucchini Relish
214194,0.05920689770934638,0.06635706059171201,0.03218980473421089,0.04680298386175028,0.13181273512347802,0.05773032137867623,0.043659704142532035,Green Chile Spinach Quiche
234033,0.04070474217517564,0.03412648830430903,0.04506572662789524,0.013372281103357224,0.009090533456791587,0.024209489610412614,0.01871130177537087,Sadie's Buttermilk Biscuits
127500,0.11841379541869276,0.1061712969467392,0.10944533609631701,0.09527750286142021,0.1886285692284254,0.05773032137867623,0.03742260355074174,Japanese-Style Deep-Fried Shrimp
103535,0.08510991545718542,0.07204480864243018,0.03862776568105306,0.14040895158525085,0.05908846746914531,0.09125115314693985,0.10603071006043494,Blackened Tuna Steaks with Mango Salsa
218093,0.07030819102984884,0.056877480507181714,0.03218980473421089,0.11533592451645605,0.06590636756173901,0.09311342157851005,0.01247420118358058,Heather's Grilled Salmon
79470,0.05920689770934638,0.04550198440574537,0.0836934923089483,0.016715351379196528,0.045452667283957936,0.01862268431570201,0.031185502958951453,Simple Scones
234898,0.02960344885467319,0.011375496101436343,0.05150368757473742,0.015043816241276875,0.015908433549385276,0.013035879020991407,0.02494840236716116,Soft Dinner Rolls
233929,0.04070474217517564,0.03791832033812114,0.05150368757473742,0.010029210827517917,0.011363166820989484,0.014898147452561608,0.031185502958951453,Blueberry Zucchini Muffins
7102,0.018502155534170745,0.0037918320338121143,0.03862776568105306,0.008357675689598264,0.0,0.007449073726280804,0.01871130177537087,Grill Dough
32308,0.025903017747839045,0.0018959160169060572,0.07725553136210613,0.0,0.0,0.003724536863140402,0.01871130177537087,Party Punch VI
193960,0.011101293320502447,0.017063244152154516,0.006437960946842177,0.001671535137919653,0.0068179000925936905,0.007449073726280804,0.00623710059179029,Creamy Horseradish Garlic Spread
20487,0.02960344885467319,0.0018959160169060572,0.09013145325579049,0.005014605413758959,0.0,0.001862268431570201,0.12474201183580581,Old-Fashioned Lemonade
149310,0.08510991545718542,0.0037918320338121143,0.19957678935210751,0.043459913585910975,0.0,0.14153240079933527,0.08731940828506407,Self-Rising Flour
21171,0.007400862213668298,0.009479580084530285,0.006437960946842177,0.003343070275839306,0.0068179000925936905,0.001862268431570201,0.00623710059179029,White Sauce
14976,0.03330387996150734,0.04360606838883931,0.02575184378736871,0.005014605413758959,0.015908433549385276,0.001862268431570201,0.043659704142532035,Hard Chocolate Glaze
14230,0.014801724427336595,0.022750992202872685,0.006437960946842177,0.003343070275839306,0.015908433549385276,0.007449073726280804,0.00623710059179029,Garlic Croutons
